customer_id,recency,frequency,monetary,total_quantity,unique_products,active_months,avg_order_value,avg_days_between_purchases,cancelled_orders,cancellation_rate,is_uk,churned
13623,119,9,2344.49,873,198,9,260.49888888888887,65.875,4.0,0.3076923076923077,1,0
13624,297,1,462.08,820,22,1,462.08,297.0,1.0,0.5,1,1
13625,506,1,301.26,144,21,1,301.26,506.0,0.0,0.0,1,1
13626,162,2,707.04,398,44,2,353.52,126.0,1.0,0.3333333333333333,1,1
13627,85,5,1634.43,1138,97,5,326.886,115.75,2.0,0.2857142857142857,1,0
13628,585,1,310.14,106,16,1,310.14,585.0,0.0,0.0,1,1
13629,8,16,11296.86,6572,27,14,706.05375,37.8,0.0,0.0,1,0
13630,15,5,1361.46,973,49,4,272.29200000000003,44.75,4.0,0.4444444444444444,1,0
13631,9,11,3070.42,467,6,5,279.1290909090909,16.7,1.0,0.08333333333333333,1,1
13632,83,6,2339.14,912,124,5,389.8566666666666,87.6,2.0,0.25,1,0
13634,15,13,4196.69,1732,189,9,322.8223076923077,49.25,1.0,0.07142857142857142,1,0
13635,352,3,1928.13,1207,89,2,642.71,148.0,2.0,0.4,1,0
13636,31,4,646.55,339,36,4,161.6375,54.333333333333336,1.0,0.2,1,0
13637,96,2,677.4,349,74,2,338.7,39.0,0.0,0.0,1,0
13639,346,1,312.93,197,19,1,312.93,346.0,0.0,0.0,1,0
13640,520,1,405.0,108,4,1,405.0,520.0,0.0,0.0,1,1
13641,550,4,942.37,1097,40,2,235.5925,31.0,2.0,0.3333333333333333,1,1
13642,125,4,472.2,231,93,2,118.05,72.33333333333333,1.0,0.2,1,1
13643,8,9,1896.73,755,63,8,210.74777777777777,79.0,5.0,0.35714285714285715,1,0
13644,15,1,851.09,659,48,1,851.09,15.0,0.0,0.0,1,0
13645,29,1,252.1,158,5,1,252.1,29.0,0.0,0.0,1,1
13646,309,2,326.25,79,58,1,163.125,0.0,1.0,0.3333333333333333,1,1
13647,84,6,2197.42,1349,78,5,366.2366666666667,85.6,0.0,0.0,1,0
13648,309,8,1759.0700000000002,959,94,6,219.88375000000002,48.142857142857146,3.0,0.2727272727272727,1,1
13649,166,6,1453.68,782,97,6,242.28,54.0,0.0,0.0,1,1
13650,116,6,2197.18,1108,84,6,366.19666666666666,95.0,6.0,0.5,1,0
13651,291,1,132.65,29,8,1,132.65,291.0,1.0,0.5,1,0
13652,166,4,1805.21,1170,102,4,451.3025,131.66666666666666,0.0,0.0,1,0
13653,397,1,152.2,72,9,1,152.2,397.0,0.0,0.0,1,1
13654,54,9,5314.94,4112,223,9,590.5488888888889,74.0,0.0,0.0,1,0
13655,23,6,2280.51,1225,103,5,380.08500000000004,95.4,2.0,0.25,1,1
13656,74,4,1078.85,862,81,4,269.7125,143.33333333333334,3.0,0.42857142857142855,1,1
13657,111,1,152.34,132,9,1,152.34,111.0,0.0,0.0,1,0
13658,113,5,4319.63,1452,119,5,863.926,117.0,4.0,0.4444444444444444,1,0
13659,115,12,4884.68,2527,224,10,407.0566666666667,41.36363636363637,5.0,0.29411764705882354,1,1
13660,309,1,306.64,136,39,1,306.64,309.0,1.0,0.5,1,1
13661,512,1,325.24,118,17,1,325.24,512.0,0.0,0.0,1,1
13662,121,10,1868.79,989,109,6,186.879,49.55555555555556,6.0,0.375,1,0
13663,88,5,2047.51,893,87,4,409.502,116.75,1.0,0.16666666666666666,1,1
13665,295,3,1711.66,1652,97,3,570.5533333333334,58.5,0.0,0.0,1,1
13666,196,4,106.45,49,14,3,26.6125,149.33333333333334,0.0,0.0,1,0
13667,58,1,299.05,149,82,1,299.05,58.0,0.0,0.0,1,1
13668,22,30,11539.62,5312,356,18,384.65400000000005,21.17241379310345,10.0,0.25,1,0
13669,59,2,243.15,169,8,2,121.575,257.0,0.0,0.0,1,0
13671,304,1,172.6,95,61,1,172.6,304.0,0.0,0.0,1,1
13672,210,3,419.92,138,13,3,139.97333333333333,214.5,4.0,0.5714285714285714,1,1
13674,342,1,240.68,102,14,1,240.68,342.0,1.0,0.5,1,1
13675,60,2,486.82000000000005,330,25,2,243.41000000000003,133.0,0.0,0.0,1,1
13676,448,2,243.9,104,13,2,121.95,80.0,1.0,0.3333333333333333,1,1
13677,314,2,551.24,217,98,2,275.62,115.0,0.0,0.0,1,1
13678,61,1,232.6,924,16,1,232.6,61.0,0.0,0.0,1,1
13679,403,3,281.26,102,44,3,93.75333333333333,120.5,0.0,0.0,1,1
13680,247,10,10092.14,4505,280,7,1009.2139999999999,44.111111111111114,1.0,0.09090909090909091,1,0
13681,64,1,203.46,96,13,1,203.46,64.0,0.0,0.0,1,0
13682,96,1,59.5,10,3,1,59.5,96.0,0.0,0.0,1,1
13683,367,1,258.6,180,10,1,258.6,367.0,0.0,0.0,1,1
13684,195,4,594.88,234,81,4,148.72,111.66666666666667,2.0,0.3333333333333333,1,1
13686,92,3,409.04,378,27,2,136.34666666666666,109.0,0.0,0.0,1,1
13687,347,1,11880.84,87167,45,1,11880.84,347.0,0.0,0.0,1,1
13688,544,1,375.5,130,5,1,375.5,544.0,0.0,0.0,1,1
13689,354,1,349.5,210,3,1,349.5,354.0,0.0,0.0,1,0
13691,305,1,210.78,144,53,1,210.78,305.0,0.0,0.0,1,1
13692,123,4,2497.66,1610,69,3,624.415,68.66666666666667,3.0,0.42857142857142855,1,0
13693,283,9,2011.8200000000002,880,78,5,223.53555555555556,44.75,4.0,0.3076923076923077,1,1
13694,16,132,176512.71,173719,845,21,1337.2175,4.786259541984733,18.0,0.12,1,0
13695,7,13,2033.67,1362,36,8,156.43615384615384,39.916666666666664,0.0,0.0,1,0
13696,331,3,2020.4,552,24,3,673.4666666666667,122.0,1.0,0.25,1,1
13698,506,2,451.73,227,31,2,225.865,85.0,0.0,0.0,1,1
13699,64,2,764.15,219,33,2,382.075,395.0,1.0,0.3333333333333333,1,1
13700,2,11,1983.11,2500,162,7,180.28272727272727,57.8,1.0,0.08333333333333333,1,0
13701,356,1,161.0,80,9,1,161.0,356.0,1.0,0.5,1,1
13702,355,1,135.18,74,5,1,135.18,355.0,0.0,0.0,1,1
13703,227,2,425.56,128,36,2,212.78,96.0,1.0,0.3333333333333333,1,1
13705,54,6,1528.01,780,51,6,254.66833333333332,95.8,0.0,0.0,1,0
13706,212,2,631.1700000000001,301,38,2,315.58500000000004,324.0,0.0,0.0,1,1
13707,176,5,3365.86,2210,142,4,673.172,67.25,0.0,0.0,1,1
13708,180,1,283.33,300,48,1,283.33,180.0,0.0,0.0,1,1
13709,11,10,4182.51,2504,184,7,418.25100000000003,66.11111111111111,2.0,0.16666666666666666,1,0
13710,333,2,329.04,160,7,2,164.52,188.0,0.0,0.0,1,0
13711,128,9,1792.26,819,80,6,199.14,63.125,6.0,0.4,1,1
13712,156,2,766.42,1128,32,2,383.21,364.0,0.0,0.0,1,1
13713,317,3,740.76,284,70,3,246.92,87.0,0.0,0.0,1,1
13714,374,1,161.35,50,30,1,161.35,374.0,0.0,0.0,1,1
13715,190,17,8153.04,4800,277,11,479.5905882352941,22.3125,4.0,0.19047619047619047,1,1
13716,178,1,138.28,138,21,1,138.28,178.0,0.0,0.0,1,1
13717,38,6,1274.28,1752,82,6,212.38,71.2,3.0,0.3333333333333333,1,0
13718,155,2,306.55,173,9,2,153.275,49.0,0.0,0.0,1,1
13719,114,8,2079.16,1163,158,7,259.895,52.142857142857146,0.0,0.0,1,0
13720,26,4,799.9,501,42,4,199.975,46.0,0.0,0.0,1,1
13721,304,1,217.39999999999998,196,14,1,217.39999999999998,304.0,0.0,0.0,1,0
13722,41,10,5635.41,3059,137,6,563.5409999999999,57.111111111111114,1.0,0.09090909090909091,1,1
13723,126,6,1194.08,593,51,5,199.01333333333332,78.8,0.0,0.0,1,1
13724,546,1,213.01,130,39,1,213.01,546.0,0.0,0.0,1,1
13725,78,7,1865.7,724,86,4,266.5285714285714,23.166666666666668,2.0,0.2222222222222222,1,0
13726,10,1,292.68,384,23,1,292.68,10.0,0.0,0.0,1,0
13727,521,6,740.6700000000001,206,55,4,123.44500000000001,23.6,1.0,0.14285714285714285,1,0
13728,16,15,2636.05,1165,68,15,175.73666666666668,44.42857142857143,0.0,0.0,1,0
13729,345,3,724.73,419,36,2,241.57666666666668,124.0,2.0,0.4,1,1
13730,45,2,752.6,488,38,1,376.3,25.0,0.0,0.0,1,1
13731,128,2,610.59,278,36,2,305.295,27.0,0.0,0.0,1,1
13733,320,2,487.03000000000003,335,28,2,243.51500000000001,324.0,1.0,0.3333333333333333,1,1
13734,418,4,6695.6900000000005,302,24,2,1673.9225000000001,31.333333333333332,2.0,0.3333333333333333,1,1
13735,85,11,8288.92,3726,318,9,753.5381818181818,55.0,7.0,0.3888888888888889,1,0
13736,169,6,2380.2,1281,255,5,396.7,94.6,5.0,0.45454545454545453,1,0
13737,109,1,339.6,125,29,1,339.6,109.0,0.0,0.0,1,1
13738,305,1,434.78000000000003,237,88,1,434.78000000000003,305.0,0.0,0.0,1,1
13739,437,1,75.3,22,3,1,75.3,437.0,0.0,0.0,1,0
13740,150,5,1582.77,987,83,5,316.554,124.0,0.0,0.0,1,1
13741,93,2,363.13,143,20,2,181.565,33.0,1.0,0.3333333333333333,1,0
13742,71,10,2632.57,964,163,5,263.257,17.444444444444443,2.0,0.16666666666666666,1,0
13743,17,5,912.12,1212,8,4,182.424,37.75,1.0,0.16666666666666666,1,0
13744,4,2,1080.52,1153,54,2,540.26,197.0,0.0,0.0,1,1
13745,71,2,777.36,1146,46,2,388.68,383.0,2.0,0.5,1,1
13746,323,1,176.69,83,9,1,176.69,323.0,0.0,0.0,1,1
13747,283,2,169.8,60,4,2,84.9,51.0,0.0,0.0,1,1
13748,5,9,2064.35,1028,40,6,229.3722222222222,80.25,0.0,0.0,1,1
13750,49,10,3271.55,1285,47,9,327.15500000000003,52.888888888888886,2.0,0.16666666666666666,1,0
13751,197,1,296.25,152,9,1,296.25,197.0,0.0,0.0,1,1
13752,33,7,1579.8300000000002,1005,75,6,225.69000000000003,67.16666666666667,0.0,0.0,1,1
13753,197,4,2094.57,1450,64,4,523.6425,149.66666666666666,0.0,0.0,1,1
13754,61,3,447.05,315,16,3,149.01666666666668,142.5,0.0,0.0,1,1
13756,2,17,6438.76,3793,134,14,378.7505882352941,39.375,1.0,0.05555555555555555,1,0
13757,584,1,195.55,54,8,1,195.55,584.0,0.0,0.0,1,1
13758,110,12,7756.26,4315,198,9,646.355,48.81818181818182,4.0,0.25,1,0
13760,165,4,1211.94,522,80,4,302.985,112.0,1.0,0.2,1,0
13761,89,5,1373.23,661,82,4,274.646,119.0,0.0,0.0,1,0
13762,128,5,2472.48,2608,23,4,494.496,119.75,1.0,0.16666666666666666,1,1
13763,326,2,3502.48,2496,35,2,1751.24,17.0,3.0,0.6,1,0
13764,53,5,2335.54,1741,239,4,467.108,124.5,0.0,0.0,1,0
13765,562,1,352.82,296,16,1,352.82,562.0,0.0,0.0,1,1
13766,404,1,190.35,137,16,1,190.35,404.0,0.0,0.0,1,1
13767,18,64,26359.58,11206,113,19,411.8684375,9.984126984126984,20.0,0.23809523809523808,1,0
13768,636,2,875.97,373,30,1,437.985,4.0,6.0,0.75,1,1
13769,1,18,4858.2300000000005,2145,111,14,269.9016666666667,37.11764705882353,8.0,0.3076923076923077,1,0
13770,331,4,785.37,468,48,4,196.3425,102.66666666666667,0.0,0.0,1,1
13771,108,7,4559.22,2488,135,5,651.3171428571429,75.5,1.0,0.125,1,0
13772,6,7,2660.36,1214,356,6,380.0514285714286,92.83333333333333,1.0,0.125,1,0
13773,306,2,301.54,174,19,2,150.77,263.0,0.0,0.0,1,1
13775,500,1,1049.66,455,63,1,1049.66,500.0,0.0,0.0,1,1
13777,38,52,36021.340000000004,16252,44,20,692.718076923077,11.92156862745098,9.0,0.14754098360655737,1,0
13778,12,4,1124.49,511,33,4,281.1225,154.0,1.0,0.2,1,1
13779,425,1,161.13,53,27,1,161.13,425.0,0.0,0.0,1,1
13780,80,2,488.34000000000003,334,43,2,244.17000000000002,236.0,0.0,0.0,1,0
13781,160,3,778.83,300,56,3,259.61,235.0,1.0,0.25,1,1
13782,34,10,1362.01,458,151,10,136.201,67.55555555555556,1.0,0.09090909090909091,1,0
13783,397,4,1542.09,3437,4,4,385.5225,61.666666666666664,0.0,0.0,1,1
13784,4,12,2571.59,2599,13,9,214.29916666666668,32.36363636363637,1.0,0.07692307692307693,1,0
13785,338,4,542.49,151,26,2,135.6225,10.333333333333334,0.0,0.0,1,1
13786,276,6,3127.9900000000002,1515,80,5,521.3316666666667,73.6,2.0,0.25,1,1
13787,273,5,1019.86,717,56,5,203.972,82.5,3.0,0.375,1,0
13788,414,1,3.75,1,1,1,3.75,414.0,0.0,0.0,1,1
13789,297,1,239.46,258,18,1,239.46,297.0,0.0,0.0,1,1
13791,37,2,1516.0,1200,7,2,758.0,40.0,0.0,0.0,1,1
13792,196,2,263.0,92,14,2,131.5,135.0,0.0,0.0,1,0
13793,556,1,96.0,52,7,1,96.0,556.0,0.0,0.0,1,1
13794,456,1,126.03,63,9,1,126.03,456.0,0.0,0.0,1,1
13795,297,4,836.3,1250,23,4,209.075,83.0,0.0,0.0,1,1
13796,408,1,289.7,218,22,1,289.7,408.0,0.0,0.0,1,1
13797,346,3,1179.45,573,71,3,393.15000000000003,105.0,1.0,0.25,1,1
13798,2,95,67436.16,42543,154,22,709.8543157894737,6.776595744680851,14.0,0.12844036697247707,1,0
13799,26,9,2803.57,1539,64,8,311.5077777777778,65.875,4.0,0.3076923076923077,1,1
13800,219,3,1679.56,891,73,3,559.8533333333334,213.5,0.0,0.0,1,1
13802,48,19,26259.11,14129,212,13,1382.0584210526315,29.055555555555557,5.0,0.20833333333333334,1,1
13803,164,3,1338.91,831,73,3,446.30333333333334,181.5,1.0,0.25,1,1
13804,6,6,2098.7400000000002,1258,107,4,349.79,68.0,0.0,0.0,1,0
13805,38,1,500.24,728,6,1,500.24,38.0,0.0,0.0,1,0
13807,276,3,422.2,116,24,3,140.73333333333332,184.0,1.0,0.25,1,1
13808,3,2,723.1,324,33,1,361.55,3.0,0.0,0.0,1,0
13809,214,3,679.6999999999999,281,23,3,226.56666666666663,77.5,0.0,0.0,0,1
13811,93,2,519.75,63,5,2,259.875,55.0,1.0,0.3333333333333333,0,1
13812,14,1,260.74,190,19,1,260.74,14.0,0.0,0.0,0,0
13813,44,5,1549.75,904,54,5,309.95,149.75,4.0,0.4444444444444444,0,0
13814,1,3,2257.32,1214,56,3,752.44,217.0,1.0,0.25,0,1
13815,81,6,5760.13,4749,187,6,960.0216666666666,98.6,2.0,0.25,0,0
13817,261,1,110.7,62,8,1,110.7,261.0,0.0,0.0,0,0
13818,339,1,61.28,60,5,1,61.28,339.0,0.0,0.0,1,1
13819,211,6,2642.35,2309,47,4,440.39166666666665,87.2,1.0,0.14285714285714285,1,1
13820,327,3,652.75,285,68,3,217.58333333333334,131.0,2.0,0.4,1,1
13821,54,6,1379.08,477,158,4,229.84666666666666,111.8,1.0,0.14285714285714285,1,1
13823,1,6,3096.21,1450,101,6,516.035,126.4,1.0,0.14285714285714285,1,0
13824,45,11,3045.66,1334,52,11,276.8781818181818,50.1,2.0,0.15384615384615385,1,0
13825,531,2,255.59,182,38,2,127.795,108.0,0.0,0.0,1,1
13826,85,1,189.5,82,10,1,189.5,85.0,1.0,0.5,1,1
13827,43,2,300.76,95,59,1,150.38,9.0,0.0,0.0,1,0
13829,330,1,102.0,12,1,1,102.0,330.0,1.0,0.5,1,1
13830,491,1,156.85000000000002,47,11,1,156.85000000000002,491.0,1.0,0.5,1,1
13831,48,16,5837.94,2165,121,10,364.87125,39.333333333333336,2.0,0.1111111111111111,1,0
13832,331,1,557.69,392,51,1,557.69,331.0,0.0,0.0,1,0
13833,68,2,700.41,243,43,2,350.205,244.0,0.0,0.0,1,1
13834,486,2,324.19,221,15,2,162.095,92.0,1.0,0.3333333333333333,1,1
13835,64,5,798.04,369,41,4,159.608,122.5,1.0,0.16666666666666666,1,0
13836,308,2,620.37,273,29,2,310.185,15.0,1.0,0.3333333333333333,1,1
13837,121,2,266.59000000000003,182,17,2,133.29500000000002,105.0,0.0,0.0,1,1
13838,27,9,1482.79,604,291,4,164.75444444444443,57.625,0.0,0.0,1,0
13839,395,1,139.95000000000002,25,7,1,139.95000000000002,395.0,0.0,0.0,1,1
13840,325,1,651.4,358,40,1,651.4,325.0,0.0,0.0,1,1
13841,162,1,85.0,100,1,1,85.0,162.0,0.0,0.0,1,1
13842,65,16,4098.99,1841,166,13,256.186875,33.666666666666664,1.0,0.058823529411764705,1,0
13843,290,1,319.75,145,18,1,319.75,290.0,0.0,0.0,1,1
13846,151,3,1106.66,662,69,3,368.8866666666667,78.5,1.0,0.25,1,0
13847,629,1,310.72,96,19,1,310.72,629.0,0.0,0.0,1,1
13848,1,8,3015.0,9200,3,8,376.875,91.0,0.0,0.0,1,1
13849,80,4,2524.93,1199,139,4,631.2325,151.0,1.0,0.2,1,0
13850,38,1,1595.48,944,93,1,1595.48,38.0,0.0,0.0,1,1
13851,5,8,4606.46,2525,111,6,575.8075,83.42857142857143,1.0,0.1111111111111111,1,1
13852,520,1,187.35000000000002,85,11,1,187.35000000000002,520.0,1.0,0.5,1,1
13854,1,34,10304.2,3158,57,18,303.06470588235294,18.424242424242426,6.0,0.15,1,0
13855,410,4,1310.3400000000001,575,64,3,327.58500000000004,76.66666666666667,1.0,0.2,1,1
13856,78,11,1142.03,1105,33,8,103.82090909090908,45.0,4.0,0.26666666666666666,1,1
13857,302,6,1000.91,781,98,5,166.81833333333333,35.4,1.0,0.14285714285714285,1,1
13859,235,2,515.86,167,34,2,257.93,203.0,0.0,0.0,1,1
13861,338,2,273.26,225,21,2,136.63,101.0,1.0,0.3333333333333333,1,1
13862,17,7,2128.03,1516,97,7,304.00428571428574,46.833333333333336,2.0,0.2222222222222222,1,0
13863,157,4,1239.55,553,59,4,309.8875,115.0,2.0,0.3333333333333333,1,1
13864,296,1,662.4000000000001,192,1,1,662.4000000000001,296.0,0.0,0.0,1,1
13865,46,3,383.34000000000003,154,23,3,127.78000000000002,76.0,0.0,0.0,1,0
13867,127,1,138.85,31,8,1,138.85,127.0,0.0,0.0,1,0
13869,32,10,7996.87,4302,502,10,799.687,63.0,0.0,0.0,1,1
13870,11,12,5120.61,3182,152,10,426.7175,51.54545454545455,2.0,0.14285714285714285,1,0
13871,1,13,6095.24,2646,148,12,468.8646153846154,52.166666666666664,3.0,0.1875,1,0
13872,436,3,919.57,339,51,3,306.52333333333337,99.0,3.0,0.5,1,1
13873,29,8,1038.92,472,55,7,129.865,75.14285714285714,1.0,0.1111111111111111,1,1
13874,267,7,2049.15,864,46,6,292.7357142857143,52.333333333333336,3.0,0.3,1,1
13875,43,13,4452.38,2761,147,12,342.4907692307692,49.0,0.0,0.0,1,0
13877,379,2,332.44,370,20,2,166.22,219.0,2.0,0.5,1,0
13878,457,3,1145.33,464,59,3,381.77666666666664,28.0,0.0,0.0,1,0
13879,555,1,395.5,204,25,1,395.5,555.0,0.0,0.0,1,1
13880,54,12,2754.85,1545,101,11,229.57083333333333,37.81818181818182,0.0,0.0,1,0
13881,5,34,37418.26,25570,177,17,1100.5370588235294,16.636363636363637,7.0,0.17073170731707318,1,0
13883,128,13,5603.67,3050,189,9,431.0515384615385,35.833333333333336,10.0,0.43478260869565216,1,0
13884,186,8,1233.68,517,87,3,154.21,27.428571428571427,4.0,0.3333333333333333,1,0
13885,98,2,506.8,182,28,2,253.4,11.0,0.0,0.0,1,1
13887,113,1,349.55,147,19,1,349.55,113.0,0.0,0.0,1,1
13888,29,7,2001.5900000000001,795,124,5,285.9414285714286,75.83333333333333,0.0,0.0,1,1
13889,2,6,1991.23,979,57,6,331.87166666666667,118.6,2.0,0.25,1,1
13890,16,6,1544.68,832,59,6,257.44666666666666,125.0,5.0,0.45454545454545453,1,0
13891,287,3,859.21,476,97,3,286.40333333333336,101.5,0.0,0.0,1,1
13892,156,3,689.2,2282,11,3,229.73333333333335,164.5,0.0,0.0,1,0
13893,207,1,821.1,190,21,1,821.1,207.0,0.0,0.0,1,1
13894,219,1,160.85,105,10,1,160.85,219.0,1.0,0.5,1,0
13895,52,4,2352.75,1131,100,4,588.1875,197.66666666666666,1.0,0.2,1,0
13896,535,1,388.55,149,21,1,388.55,535.0,0.0,0.0,1,1
13897,347,2,849.5600000000001,620,42,2,424.78000000000003,238.0,0.0,0.0,1,0
13898,235,2,686.4,544,43,2,343.2,85.0,0.0,0.0,1,1
13899,184,1,298.5,122,15,1,298.5,184.0,0.0,0.0,1,0
13900,92,6,1610.5900000000001,938,80,6,268.4316666666667,88.2,1.0,0.14285714285714285,1,1
13901,17,14,5461.42,3152,265,11,390.1014285714286,45.84615384615385,5.0,0.2631578947368421,1,0
13902,541,5,34023.26,220596,57,4,6804.652,23.0,3.0,0.375,0,1
13903,309,1,165.45000000000002,103,10,1,165.45000000000002,309.0,0.0,0.0,1,1
13904,204,1,201.12,223,17,1,201.12,204.0,0.0,0.0,1,0
13905,642,1,312.65,135,12,1,312.65,642.0,2.0,0.6666666666666666,1,1
13906,318,1,42.0,100,1,1,42.0,318.0,0.0,0.0,1,1
13907,601,1,136.8,68,4,1,136.8,601.0,0.0,0.0,1,1
13908,36,3,1461.61,919,65,3,487.2033333333333,74.5,1.0,0.25,1,0
13909,332,2,282.85,301,35,2,141.425,98.0,0.0,0.0,1,1
13911,53,19,4091.71,3945,178,11,215.35315789473685,27.944444444444443,2.0,0.09523809523809523,1,0
13912,333,1,124.95,29,7,1,124.95,333.0,0.0,0.0,1,1
13913,416,1,42.22,10,3,1,42.22,416.0,0.0,0.0,1,1
13915,303,1,70.80000000000001,24,2,1,70.80000000000001,303.0,1.0,0.5,1,1
13916,373,4,1275.81,673,72,3,318.9525,70.33333333333333,1.0,0.2,1,1
13917,101,1,65.38,38,5,1,65.38,101.0,0.0,0.0,1,0
13918,162,1,198.20000000000002,100,8,1,198.20000000000002,162.0,0.0,0.0,1,0
13919,31,3,1099.02,992,58,3,366.34,209.5,0.0,0.0,0,0
13920,341,4,1774.68,1772,81,4,443.67,43.333333333333336,1.0,0.2,1,1
13921,311,4,730.7,210,36,4,182.675,106.33333333333333,1.0,0.2,1,1
13922,261,3,865.2,467,30,3,288.40000000000003,57.5,2.0,0.4,1,1
13925,2,4,678.25,331,28,3,169.5625,14.0,1.0,0.2,1,1
13927,346,1,359.27,249,20,1,359.27,346.0,1.0,0.5,1,0
13928,16,2,225.45000000000002,87,13,2,112.72500000000001,26.0,0.0,0.0,1,0
13929,78,11,3494.1,1566,38,9,317.6454545454545,52.5,3.0,0.21428571428571427,1,1
13930,46,1,210.0,210,10,1,210.0,46.0,0.0,0.0,1,0
13931,5,11,5257.38,3488,205,7,477.94363636363636,64.0,0.0,0.0,1,1
13932,204,1,307.4,72,16,1,307.4,204.0,0.0,0.0,1,1
13933,18,2,608.79,205,23,2,304.395,39.0,0.0,0.0,1,1
13934,173,1,922.1,390,31,1,922.1,173.0,0.0,0.0,1,1
13935,506,3,6116.92,2252,67,3,2038.9733333333334,27.5,0.0,0.0,1,1
13936,89,3,939.6600000000001,661,56,3,313.22,117.0,1.0,0.25,1,1
13937,78,2,880.13,587,54,2,440.065,233.0,1.0,0.3333333333333333,1,1
13939,18,6,1382.6200000000001,1418,81,5,230.4366666666667,100.6,3.0,0.3333333333333333,1,0
13940,26,2,391.06,240,25,2,195.53,27.0,0.0,0.0,1,0
13941,81,13,7745.4800000000005,3800,38,10,595.8061538461538,45.916666666666664,2.0,0.13333333333333333,1,0
13942,444,1,320.0,1000,1,1,320.0,444.0,0.0,0.0,1,1
13943,487,1,246.54000000000002,94,15,1,246.54000000000002,487.0,0.0,0.0,1,1
13944,562,1,200.43,153,35,1,200.43,562.0,0.0,0.0,1,1
13945,304,2,854.1500000000001,413,49,2,427.07500000000005,85.0,0.0,0.0,1,1
13946,111,5,1800.63,2667,48,5,360.12600000000003,133.5,1.0,0.16666666666666666,1,0
13948,270,4,548.76,248,23,4,137.19,124.66666666666667,1.0,0.2,1,1
13949,4,1,537.9,542,38,1,537.9,4.0,0.0,0.0,1,0
13950,156,1,179.31,81,7,1,179.31,156.0,0.0,0.0,1,0
13951,85,3,674.45,459,38,3,224.8166666666667,59.0,0.0,0.0,1,1
13952,127,14,12823.52,5946,237,10,915.9657142857143,38.84615384615385,3.0,0.17647058823529413,1,1
13953,25,10,5729.36,4548,8,10,572.9359999999999,68.0,0.0,0.0,1,0
13955,63,3,544.0699999999999,272,82,3,181.35666666666665,110.0,0.0,0.0,1,1
13956,47,3,676.07,381,95,3,225.35666666666668,66.5,0.0,0.0,1,0
13957,327,3,458.25,157,21,3,152.75,120.0,0.0,0.0,1,1
13958,289,8,4709.2300000000005,2264,172,5,588.6537500000001,50.57142857142857,4.0,0.3333333333333333,1,1
13959,190,5,808.17,537,75,5,161.634,57.5,0.0,0.0,1,0
13961,301,1,538.4,226,19,1,538.4,301.0,1.0,0.5,1,1
13962,155,2,310.85,103,19,2,155.425,190.0,0.0,0.0,1,0
13963,217,17,2860.57,2007,129,11,168.26882352941178,18.0,1.0,0.05555555555555555,1,1
13964,296,2,438.9,228,22,2,219.45,43.0,1.0,0.3333333333333333,1,1
13965,386,3,996.61,425,23,3,332.2033333333333,113.0,2.0,0.4,1,1
13966,344,1,384.26,760,21,1,384.26,344.0,0.0,0.0,1,1
13967,55,2,166.3,66,4,2,83.15,250.0,0.0,0.0,1,1
13968,332,1,123.66,174,8,1,123.66,332.0,0.0,0.0,1,1
13969,16,28,7832.52,4082,374,17,279.73285714285714,19.14814814814815,2.0,0.06666666666666667,1,0
13970,295,2,846.55,469,10,2,423.275,51.0,0.0,0.0,1,1
13971,15,12,3895.21,2572,165,11,324.60083333333336,52.36363636363637,3.0,0.2,1,0
13972,111,1,145.9,42,9,1,145.9,111.0,0.0,0.0,1,0
13973,196,1,264.7,109,11,1,264.7,196.0,0.0,0.0,1,1
13974,491,1,264.13,107,15,1,264.13,491.0,2.0,0.6666666666666666,1,0
13975,37,10,4261.83,3135,377,9,426.183,60.77777777777778,2.0,0.16666666666666666,1,0
13976,116,4,1192.3600000000001,452,49,4,298.09000000000003,153.66666666666666,0.0,0.0,1,1
13977,320,1,519.8100000000001,303,13,1,519.8100000000001,320.0,0.0,0.0,1,1
13979,302,6,2503.76,1602,308,4,417.29333333333335,68.6,4.0,0.4,1,0
13980,348,4,568.68,291,47,4,142.17,72.0,4.0,0.5,1,0
13981,325,1,331.14,234,22,1,331.14,325.0,1.0,0.5,1,1
13982,72,8,3312.62,2125,98,8,414.0775,75.0,4.0,0.3333333333333333,1,0
13983,96,17,5831.52,3535,216,14,343.03058823529415,33.9375,8.0,0.32,1,0
13984,35,11,1792.62,1269,50,9,162.96545454545455,60.6,1.0,0.08333333333333333,1,0
13985,16,14,5733.77,2871,103,10,409.555,43.07692307692308,2.0,0.125,1,0
13987,289,2,682.54,492,46,1,341.27,21.0,0.0,0.0,1,1
13988,72,5,2533.34,1631,141,5,506.668,115.75,1.0,0.16666666666666666,1,0
13989,148,4,1656.65,1763,53,4,414.1625,108.0,0.0,0.0,1,0
13990,122,1,311.3,190,16,1,311.3,122.0,0.0,0.0,1,1
13991,52,1,126.35,83,7,1,126.35,52.0,0.0,0.0,1,0
13992,289,2,142.7,90,5,2,71.35,82.0,0.0,0.0,1,0
13993,10,16,5556.76,1888,108,14,347.2975,42.4,3.0,0.15789473684210525,1,0
13994,15,2,419.56,133,18,2,209.78,42.0,0.0,0.0,1,0
13995,25,12,3380.2200000000003,2088,134,11,281.685,55.0,4.0,0.25,1,0
13996,295,2,895.76,613,29,1,447.88,13.0,0.0,0.0,1,1
